danceability_bin,energy_bin,valence_bin,acousticness_bin,tempo_bin,popularity
7,1,4,7,3,32.5
7,1,4,7,4,49.0
7,1,4,7,5,52.0
7,1,4,7,7,32.0
7,1,4,8,3,45.5
7,1,4,8,4,46.8
7,1,4,8,5,34.666666666666664
7,1,4,9,2,24.0
7,1,4,9,3,38.0
7,1,4,9,4,35.916666666666664
7,1,4,9,5,37.0
7,1,4,9,6,35.0
7,1,5,0,4,14.0
7,1,5,3,6,35.0
7,1,5,4,5,58.0
7,1,5,5,3,46.0
7,1,5,5,4,71.0
7,1,5,5,5,38.0
7,1,5,6,3,65.0
7,1,5,7,3,12.0
7,1,5,8,3,30.25
7,1,5,8,4,17.0
7,1,5,8,5,3.5454545454545454
7,1,5,9,4,35.857142857142854
7,1,5,9,5,26.1
7,1,6,4,4,29.0
7,1,6,6,3,40.0
7,1,6,7,5,41.0
7,1,6,7,6,27.0
7,1,6,8,3,0.0
7,1,6,8,4,24.5
7,1,6,8,5,40.0
7,1,6,9,3,49.0
7,1,6,9,4,49.666666666666664
7,1,6,9,5,36.0
7,1,7,6,5,41.0
7,1,7,7,4,0.0
7,1,7,7,5,32.0
7,1,7,7,8,55.0
7,1,7,8,5,13.0
7,1,7,9,3,8.333333333333334
7,1,7,9,4,0.0
7,1,7,9,5,12.4
7,1,8,7,4,39.0
7,1,8,9,4,44.0
7,1,8,9,5,35.833333333333336
7,1,8,9,6,28.0
7,1,9,5,3,36.0
7,1,9,7,5,31.0
7,1,9,9,5,23.0
7,1,9,9,7,22.0
7,2,0,0,4,28.0
7,2,0,1,5,36.333333333333336
7,2,0,2,3,18.0
7,2,0,3,3,24.5
7,2,0,3,4,54.0
7,2,0,3,5,50.0
7,2,0,4,5,10.0
7,2,0,5,4,26.0
7,2,0,5,5,2.0
7,2,0,6,4,26.0
7,2,0,6,5,8.0
7,2,0,7,4,45.0
7,2,0,7,5,52.0
7,2,0,8,3,56.0
7,2,0,8,4,64.0
7,2,0,8,5,11.0
7,2,0,9,3,40.0
7,2,0,9,4,22.666666666666668
7,2,1,0,5,49.0
7,2,1,1,4,5.0
7,2,1,1,6,37.0
7,2,1,2,2,49.0
7,2,1,2,5,62.0
7,2,1,3,4,78.0
7,2,1,3,5,54.666666666666664
7,2,1,4,3,28.0
7,2,1,4,4,64.0
7,2,1,4,5,63.5
7,2,1,5,3,32.0
7,2,1,5,4,65.5
7,2,1,5,5,58.5
7,2,1,6,4,47.0
7,2,1,6,6,44.0
7,2,1,7,3,53.0
7,2,1,7,4,63.25
7,2,1,7,5,57.8
7,2,1,8,2,17.0
7,2,1,8,3,37.0
7,2,1,8,4,6.666666666666667
7,2,1,8,5,52.75
7,2,1,8,6,16.0
7,2,1,9,2,37.0
7,2,1,9,3,44.285714285714285
7,2,1,9,4,31.333333333333332
7,2,1,9,5,28.25
7,2,1,9,6,5.0
7,2,2,0,5,37.0
7,2,2,1,3,58.0
7,2,2,2,3,45.75
7,2,2,2,5,68.0
7,2,2,3,3,67.0
7,2,2,3,5,8.0
7,2,2,4,4,54.0
7,2,2,4,5,49.5
7,2,2,5,3,56.0
7,2,2,5,4,60.666666666666664
7,2,2,5,5,57.0
7,2,2,6,3,57.0
7,2,2,6,4,57.0
7,2,2,6,5,33.0
7,2,2,7,3,59.0
7,2,2,7,4,18.6
7,2,2,7,5,50.0
7,2,2,7,6,33.0
7,2,2,8,3,53.666666666666664
7,2,2,8,4,44.0
7,2,2,8,5,30.0
7,2,2,8,6,39.5
7,2,2,9,3,26.0
7,2,2,9,4,45.625
7,2,2,9,5,19.333333333333332
7,2,2,9,6,40.5
7,2,3,0,3,44.0
7,2,3,0,7,5.0
7,2,3,1,3,32.0
7,2,3,1,4,60.0
7,2,3,1,5,47.0
7,2,3,1,6,54.0
7,2,3,3,4,28.0
7,2,3,4,3,48.333333333333336
7,2,3,4,4,18.0
7,2,3,4,5,21.0
7,2,3,5,3,38.666666666666664
7,2,3,5,4,54.666666666666664
7,2,3,5,6,31.0
7,2,3,6,3,40.42857142857143
7,2,3,6,4,25.5
7,2,3,6,5,30.666666666666668
7,2,3,7,3,56.0
7,2,3,7,4,37.5
7,2,3,7,5,37.0
7,2,3,8,3,41.333333333333336
7,2,3,8,4,46.46666666666667
7,2,3,8,5,36.4
7,2,3,9,3,31.0
7,2,3,9,4,49.3125
7,2,3,9,5,41.25
7,2,3,9,6,52.0
7,2,4,0,3,9.0
7,2,4,0,4,48.0
7,2,4,0,5,19.0
7,2,4,1,3,36.0
7,2,4,2,3,52.0
7,2,4,2,4,44.333333333333336
7,2,4,3,3,49.0
7,2,4,4,4,37.4
7,2,4,4,6,28.5
7,2,4,5,3,34.0
7,2,4,5,5,48.0
7,2,4,6,3,41.5
7,2,4,6,4,40.5
7,2,4,6,5,41.0
7,2,4,6,7,2.0
7,2,4,7,3,30.5
7,2,4,7,4,44.666666666666664
7,2,4,7,5,15.0
7,2,4,7,7,26.666666666666668
7,2,4,8,2,52.0
7,2,4,8,3,25.0
7,2,4,8,4,49.81818181818182
7,2,4,8,5,48.0
7,2,4,8,7,31.0
7,2,4,9,3,25.75
7,2,4,9,4,21.6
7,2,4,9,5,27.0
7,2,5,0,3,13.0
7,2,5,0,5,40.0
7,2,5,1,2,50.0
7,2,5,1,3,37.5
7,2,5,3,3,33.0
7,2,5,3,4,35.0
7,2,5,3,6,30.0
7,2,5,3,7,48.0
7,2,5,4,3,4.5
7,2,5,4,5,3.4
7,2,5,5,4,59.0
7,2,5,5,5,52.666666666666664
7,2,5,6,3,18.0
7,2,5,6,4,42.0
7,2,5,6,5,15.666666666666666
7,2,5,6,7,36.0
7,2,5,7,3,51.0
7,2,5,7,4,40.142857142857146
7,2,5,7,5,24.333333333333332
7,2,5,8,3,28.0
7,2,5,8,4,46.142857142857146
7,2,5,8,5,37.0
7,2,5,8,6,44.0
7,2,5,9,2,18.0
7,2,5,9,3,25.666666666666668
7,2,5,9,4,26.125
7,2,5,9,5,32.8
7,2,6,0,6,34.0
7,2,6,1,4,41.75
7,2,6,1,7,12.0
7,2,6,2,3,24.333333333333332
7,2,6,2,4,16.0
7,2,6,2,5,23.0
7,2,6,3,4,21.0
7,2,6,4,5,11.0
7,2,6,5,5,68.66666666666667
7,2,6,6,4,11.0
7,2,6,6,5,62.666666666666664
7,2,6,6,6,35.0
7,2,6,7,3,19.0
7,2,6,7,4,47.5
7,2,6,7,5,32.857142857142854
7,2,6,8,3,17.1875
7,2,6,8,4,34.5
7,2,6,8,5,38.714285714285715
7,2,6,8,6,40.0
7,2,6,9,2,20.0
7,2,6,9,3,18.0
7,2,6,9,4,18.77777777777778
7,2,6,9,5,29.833333333333332
7,2,6,9,8,24.0
7,2,7,0,4,9.0
7,2,7,2,3,37.5
7,2,7,2,5,6.0
7,2,7,3,5,0.0
7,2,7,5,4,28.0
7,2,7,5,5,44.0
7,2,7,6,3,13.0
7,2,7,6,4,0.0
7,2,7,6,5,39.0
7,2,7,6,6,25.0
7,2,7,6,8,58.0
7,2,7,7,2,27.0
7,2,7,7,3,29.0
7,2,7,7,4,54.0
7,2,7,7,5,29.0
7,2,7,8,2,19.0
7,2,7,8,3,51.125
7,2,7,8,4,21.0
7,2,7,8,5,18.2
7,2,7,9,2,18.5
7,2,7,9,3,24.333333333333332
7,2,7,9,4,50.75
7,2,7,9,5,34.625
7,2,8,1,3,60.0
7,2,8,3,4,11.9375
7,2,8,4,4,42.0
7,2,8,5,3,54.666666666666664
7,2,8,5,6,32.0
7,2,8,6,4,25.5
7,2,8,6,5,18.0
7,2,8,6,6,15.0
7,2,8,7,3,12.0
7,2,8,7,4,67.0
7,2,8,7,5,56.0
7,2,8,7,6,14.0
7,2,8,8,3,21.5
7,2,8,8,4,20.75
7,2,8,8,5,28.5
7,2,8,8,6,47.0
7,2,8,9,4,25.6
7,2,8,9,5,24.2
7,2,9,0,4,18.0
7,2,9,0,5,0.0
7,2,9,4,3,49.0
7,2,9,4,6,27.0
7,2,9,6,5,29.0
7,2,9,6,6,48.0
7,2,9,7,3,10.0
7,2,9,7,4,38.0
7,2,9,7,5,59.0
7,2,9,7,6,36.0
7,2,9,8,3,23.0
7,2,9,8,4,6.5
7,2,9,8,5,17.0
7,2,9,8,6,29.333333333333332
7,2,9,9,3,0.0
7,2,9,9,4,16.0
7,2,9,9,5,41.0
7,3,0,0,4,54.0
7,3,0,0,5,24.0
7,3,0,1,3,46.0
7,3,0,1,4,20.0
7,3,0,2,3,46.0
7,3,0,2,4,27.0
7,3,0,2,5,39.75
7,3,0,4,5,49.0
7,3,0,5,4,55.0
7,3,0,5,5,46.0
7,3,0,6,4,55.0
7,3,0,6,6,55.0
7,3,0,7,5,59.0
7,3,0,8,4,30.0
7,3,0,8,5,19.0
7,3,0,8,7,41.0
7,3,0,9,5,43.0
7,3,1,0,3,68.0
7,3,1,0,4,51.333333333333336
7,3,1,0,5,37.0
7,3,1,1,3,54.0
7,3,1,1,4,43.0
7,3,1,1,5,44.5
7,3,1,2,3,6.0
7,3,1,2,4,10.166666666666666
7,3,1,3,3,48.0
7,3,1,3,4,47.5
7,3,1,3,5,51.0
7,3,1,4,3,42.25
7,3,1,4,4,45.0
7,3,1,4,5,47.25
7,3,1,5,3,0.0
7,3,1,5,4,32.5
7,3,1,5,5,45.8
7,3,1,5,6,53.0
7,3,1,6,3,49.0
7,3,1,6,4,53.333333333333336
7,3,1,6,5,30.333333333333332
7,3,1,7,3,46.666666666666664
7,3,1,7,4,56.666666666666664
7,3,1,7,5,38.5
7,3,1,8,4,53.0
7,3,1,8,5,48.142857142857146
7,3,1,9,3,29.333333333333332
7,3,1,9,4,13.666666666666666
7,3,2,0,3,51.0
7,3,2,0,4,21.5
7,3,2,0,5,49.666666666666664
7,3,2,0,7,36.5
7,3,2,1,3,62.666666666666664
7,3,2,1,4,34.0
7,3,2,1,5,28.666666666666668
7,3,2,2,3,36.0
7,3,2,2,4,34.0
7,3,2,2,5,44.333333333333336
7,3,2,3,4,47.75
7,3,2,3,5,46.75
7,3,2,3,6,31.0
7,3,2,4,4,59.44444444444444
7,3,2,4,5,51.666666666666664
7,3,2,5,3,58.714285714285715
7,3,2,5,4,38.4
7,3,2,5,5,14.0
7,3,2,6,2,39.0
7,3,2,6,3,26.75
7,3,2,6,4,44.333333333333336
7,3,2,6,5,68.0
7,3,2,7,3,40.666666666666664
7,3,2,7,4,59.36363636363637
7,3,2,7,5,66.33333333333333
7,3,2,8,2,22.0
7,3,2,8,4,68.0
7,3,2,8,5,46.142857142857146
7,3,2,9,3,51.0
7,3,2,9,5,63.0
7,3,3,0,3,41.666666666666664
7,3,3,0,4,22.0
7,3,3,0,5,39.0
7,3,3,0,6,40.333333333333336
7,3,3,1,3,35.666666666666664
7,3,3,1,4,37.0
7,3,3,1,5,14.0
7,3,3,1,6,40.0
7,3,3,1,7,9.0
7,3,3,2,3,33.8
7,3,3,2,4,52.0
7,3,3,2,5,60.0
7,3,3,3,2,37.0
7,3,3,3,3,35.0
7,3,3,3,4,44.55555555555556
7,3,3,3,5,34.333333333333336
7,3,3,4,2,21.0
7,3,3,4,3,52.333333333333336
7,3,3,5,3,38.5
7,3,3,5,4,34.666666666666664
7,3,3,5,5,65.5
7,3,3,6,3,23.125
7,3,3,6,4,45.1
7,3,3,6,5,42.4
7,3,3,7,2,38.5
7,3,3,7,3,39.0
7,3,3,7,4,43.30769230769231
7,3,3,7,5,27.571428571428573
7,3,3,8,2,56.0
7,3,3,8,3,47.333333333333336
7,3,3,8,4,43.63636363636363
7,3,3,8,5,50.785714285714285
7,3,3,9,3,49.5
7,3,3,9,4,60.0
7,3,3,9,5,41.0
7,3,3,9,6,51.0
7,3,4,0,3,24.333333333333332
7,3,4,0,4,38.4
7,3,4,0,5,7.333333333333333
7,3,4,0,6,35.0
7,3,4,1,3,31.666666666666668
7,3,4,1,4,22.5
7,3,4,1,5,55.5
7,3,4,1,7,16.0
7,3,4,2,3,46.8
7,3,4,2,4,46.5
7,3,4,2,5,43.0
7,3,4,2,7,18.0
7,3,4,3,3,36.0
7,3,4,3,4,41.666666666666664
7,3,4,3,5,0.0
7,3,4,4,3,56.0
7,3,4,4,4,27.0
7,3,4,4,5,25.666666666666668
7,3,4,4,7,17.0
7,3,4,5,3,47.333333333333336
7,3,4,5,4,58.2
7,3,4,5,5,53.55555555555556
7,3,4,5,6,58.0
7,3,4,6,2,11.0
7,3,4,6,3,47.333333333333336
7,3,4,6,4,22.857142857142858
7,3,4,6,5,20.90909090909091
7,3,4,7,3,55.0
7,3,4,7,4,60.5
7,3,4,7,5,58.333333333333336
7,3,4,7,6,45.5
7,3,4,8,1,9.0
7,3,4,8,3,28.0
7,3,4,8,4,45.07692307692308
7,3,4,8,5,40.0
7,3,4,8,6,13.0
7,3,4,9,3,42.6
7,3,4,9,4,39.25
7,3,4,9,5,33.0
7,3,4,9,6,32.0
7,3,5,0,3,42.5
7,3,5,0,4,63.0
7,3,5,0,5,35.4
7,3,5,0,6,32.0
7,3,5,1,3,31.625
7,3,5,1,4,59.6
7,3,5,1,5,29.666666666666668
7,3,5,2,2,29.0
7,3,5,2,3,21.692307692307693
7,3,5,2,5,47.75
7,3,5,2,7,61.0
7,3,5,3,2,62.0
7,3,5,3,3,38.0
7,3,5,3,4,41.0
7,3,5,3,5,46.6
7,3,5,3,6,56.666666666666664
7,3,5,4,3,45.0
7,3,5,4,4,65.5
7,3,5,4,5,6.666666666666667
7,3,5,4,7,41.0
7,3,5,5,3,48.5
7,3,5,5,4,33.0
7,3,5,5,5,12.0
7,3,5,5,6,9.0
7,3,5,6,2,46.0
7,3,5,6,3,63.0
7,3,5,6,4,49.285714285714285
7,3,5,6,5,43.0
7,3,5,7,2,48.0
7,3,5,7,3,15.0625
7,3,5,7,4,53.76923076923077
7,3,5,7,5,26.25
7,3,5,7,7,2.0
7,3,5,8,3,40.142857142857146
7,3,5,8,4,32.0
7,3,5,8,5,37.5
7,3,5,8,6,40.0
7,3,5,9,3,49.0
7,3,5,9,4,33.0
7,3,5,9,5,35.857142857142854
7,3,5,9,6,13.5
7,3,6,0,3,41.0
7,3,6,0,4,8.0
7,3,6,0,5,47.0
7,3,6,1,3,38.0
7,3,6,1,5,38.5
7,3,6,1,7,42.0
7,3,6,2,3,24.25
7,3,6,2,4,29.5
7,3,6,2,6,61.0
7,3,6,3,3,44.0
7,3,6,3,4,18.4
7,3,6,3,5,52.5
7,3,6,3,7,39.0
7,3,6,4,3,51.0
7,3,6,4,4,47.0
7,3,6,4,5,65.0
7,3,6,5,3,18.0
7,3,6,5,4,16.0
7,3,6,5,5,12.5
7,3,6,5,6,48.0
7,3,6,6,3,31.8
7,3,6,6,4,39.57142857142857
7,3,6,6,5,24.0
7,3,6,6,6,66.0
7,3,6,6,7,45.0
7,3,6,7,3,42.5
7,3,6,7,4,27.181818181818183
7,3,6,7,5,28.0
7,3,6,8,3,33.0
7,3,6,8,4,29.2
7,3,6,8,5,51.333333333333336
7,3,6,8,6,50.0
7,3,6,9,3,33.5
7,3,6,9,4,35.0
7,3,6,9,5,12.0
7,3,7,0,3,56.0
7,3,7,0,4,55.666666666666664
7,3,7,0,5,32.0
7,3,7,0,8,64.0
7,3,7,1,3,19.0
7,3,7,1,4,4.0
7,3,7,1,5,0.0
7,3,7,1,6,53.0
7,3,7,2,5,38.1
7,3,7,2,6,38.0
7,3,7,3,2,61.0
7,3,7,3,3,33.0
7,3,7,3,5,44.5
7,3,7,4,2,0.0
7,3,7,4,4,32.0
7,3,7,4,5,40.5
7,3,7,4,7,34.0
7,3,7,5,4,19.666666666666668
7,3,7,5,6,70.0
7,3,7,6,3,51.5
7,3,7,6,4,14.5
7,3,7,6,5,38.5
7,3,7,7,2,53.0
7,3,7,7,3,49.42857142857143
7,3,7,7,4,29.333333333333332
7,3,7,7,5,44.0
7,3,7,7,6,22.0
7,3,7,8,3,40.6
7,3,7,8,4,41.285714285714285
7,3,7,8,5,47.75
7,3,7,8,6,37.0
7,3,7,9,2,21.0
7,3,7,9,3,18.5
7,3,7,9,4,22.0
7,3,7,9,5,20.142857142857142
7,3,7,9,6,30.0
7,3,8,0,3,33.0
7,3,8,0,6,11.666666666666666
7,3,8,1,4,49.0
7,3,8,1,6,46.0
7,3,8,2,4,21.333333333333332
7,3,8,3,3,50.0
7,3,8,3,4,34.5
7,3,8,3,5,22.0
7,3,8,4,4,75.0
7,3,8,4,6,54.0
7,3,8,5,3,52.0
7,3,8,5,4,19.0
7,3,8,6,3,21.0
7,3,8,6,4,17.0
7,3,8,6,5,25.0
7,3,8,6,7,51.0
7,3,8,7,3,54.0
7,3,8,7,4,13.875
7,3,8,8,3,40.666666666666664
7,3,8,8,4,9.857142857142858
7,3,8,8,5,32.0
7,3,8,9,2,18.0
7,3,8,9,3,53.0
7,3,8,9,4,19.25
7,3,8,9,5,16.25
7,3,8,9,6,36.0
7,3,9,0,4,17.0
7,3,9,0,5,0.0
7,3,9,1,5,0.0
7,3,9,3,4,51.0
7,3,9,3,5,43.0
7,3,9,4,3,52.0
7,3,9,4,4,43.0
7,3,9,4,5,53.0
7,3,9,5,5,28.0
7,3,9,6,3,14.0
7,3,9,6,4,26.0
7,3,9,6,5,13.25
7,3,9,7,3,15.0
7,3,9,7,4,32.0
7,3,9,7,5,21.0
7,3,9,7,6,26.5
7,3,9,7,7,50.666666666666664
7,3,9,8,3,47.333333333333336
7,3,9,8,4,17.88888888888889
7,3,9,8,5,27.5
7,3,9,8,6,36.0
7,3,9,8,8,58.5
7,3,9,9,3,7.5
7,3,9,9,4,24.0
7,3,9,9,5,39.0
7,4,0,0,3,28.0
7,4,0,0,4,42.6
7,4,0,0,5,31.1
7,4,0,1,4,55.166666666666664
7,4,0,1,5,79.0
7,4,0,1,6,53.0
7,4,0,2,4,31.0
7,4,0,3,4,45.0
7,4,0,3,5,42.333333333333336
7,4,0,4,4,58.0
7,4,0,5,5,54.0
7,4,0,6,4,57.0
7,4,0,7,4,48.666666666666664
7,4,0,9,6,41.0
7,4,1,0,3,27.6
7,4,1,0,4,46.8125
7,4,1,0,5,41.9375
7,4,1,0,6,19.0
7,4,1,1,3,49.5
7,4,1,1,4,48.857142857142854
7,4,1,1,5,39.0
7,4,1,1,7,27.0
7,4,1,2,3,39.0
7,4,1,2,4,57.714285714285715
7,4,1,2,5,63.0
7,4,1,3,4,44.5
7,4,1,3,5,53.0
7,4,1,3,6,41.0
7,4,1,4,3,32.0
7,4,1,4,4,50.0
7,4,1,4,5,50.666666666666664
7,4,1,5,3,40.0
7,4,1,5,4,49.2
7,4,1,5,5,40.0
7,4,1,6,2,42.0
7,4,1,6,3,35.6
7,4,1,6,4,24.0
7,4,1,6,5,49.0
7,4,1,7,4,50.333333333333336
7,4,1,8,3,54.0
7,4,1,8,4,41.75
7,4,1,9,3,46.0
7,4,1,9,4,43.0
7,4,2,0,3,40.2
7,4,2,0,4,33.6
7,4,2,0,5,45.31578947368421
7,4,2,0,6,33.0
7,4,2,0,7,17.0
7,4,2,1,2,31.0
7,4,2,1,3,39.0
7,4,2,1,4,45.0
7,4,2,1,5,57.666666666666664
7,4,2,1,6,74.0
7,4,2,2,3,44.0
7,4,2,2,4,48.5
7,4,2,2,5,48.6
7,4,2,3,3,22.0
7,4,2,3,4,45.625
7,4,2,3,5,38.5
7,4,2,4,3,26.5
7,4,2,4,4,44.333333333333336
7,4,2,4,5,65.0
7,4,2,4,6,6.0
7,4,2,5,3,50.5
7,4,2,5,4,33.5
7,4,2,5,5,57.333333333333336
7,4,2,5,6,30.0
7,4,2,6,3,73.0
7,4,2,6,4,50.42857142857143
7,4,2,6,5,28.0
7,4,2,6,6,28.0
7,4,2,7,2,13.0
7,4,2,7,4,37.333333333333336
7,4,2,7,5,44.4
7,4,2,8,3,44.25
7,4,2,8,4,69.5
7,4,2,8,5,43.75
7,4,2,8,7,47.0
7,4,2,9,4,57.0
7,4,2,9,5,58.0
7,4,2,9,6,36.0
7,4,3,0,3,33.30769230769231
7,4,3,0,4,30.285714285714285
7,4,3,0,5,46.333333333333336
7,4,3,0,6,45.5
7,4,3,0,7,75.0
7,4,3,1,3,58.285714285714285
7,4,3,1,4,42.285714285714285
7,4,3,1,5,55.0
7,4,3,2,2,21.0
7,4,3,2,4,53.25
7,4,3,2,5,42.0
7,4,3,3,3,45.55555555555556
7,4,3,3,4,31.0
7,4,3,3,5,39.75
7,4,3,3,6,40.5
7,4,3,4,3,49.333333333333336
7,4,3,4,4,40.0
7,4,3,4,5,52.0
7,4,3,4,6,52.333333333333336
7,4,3,4,7,61.0
7,4,3,5,3,35.8
7,4,3,5,4,45.4
7,4,3,5,5,56.666666666666664
7,4,3,5,6,71.0
7,4,3,6,3,25.5
7,4,3,6,4,43.0
7,4,3,6,5,44.0
7,4,3,7,3,46.09090909090909
7,4,3,7,4,36.0
7,4,3,7,5,42.0
7,4,3,8,4,37.0
7,4,3,8,5,51.0
7,4,3,8,6,46.0
7,4,3,9,3,48.0
7,4,3,9,4,42.0
7,4,3,9,5,31.0
7,4,4,0,3,27.833333333333332
7,4,4,0,4,45.0
7,4,4,0,5,40.166666666666664
7,4,4,0,6,27.8
7,4,4,0,7,34.0
7,4,4,1,3,46.2
7,4,4,1,4,41.857142857142854
7,4,4,1,5,39.625
7,4,4,1,6,44.25
7,4,4,2,3,54.0
7,4,4,2,4,34.0
7,4,4,2,5,36.75
7,4,4,3,2,15.0
7,4,4,3,3,35.2
7,4,4,3,4,12.714285714285714
7,4,4,3,5,50.2
7,4,4,3,6,43.0
7,4,4,4,3,54.75
7,4,4,4,4,55.72727272727273
7,4,4,4,5,19.4
7,4,4,4,6,48.42857142857143
7,4,4,5,3,46.714285714285715
7,4,4,5,4,45.55555555555556
7,4,4,5,5,47.8
7,4,4,5,6,24.4
7,4,4,6,3,43.111111111111114
7,4,4,6,4,38.0
7,4,4,6,5,42.55555555555556
7,4,4,6,6,41.0
7,4,4,7,3,44.666666666666664
7,4,4,7,4,48.5
7,4,4,7,5,54.0
7,4,4,7,6,43.0
7,4,4,8,3,48.0
7,4,4,8,4,45.42857142857143
7,4,4,8,5,35.0
7,4,4,8,6,54.0
7,4,4,9,3,63.0
7,4,4,9,5,56.0
7,4,4,9,6,56.0
7,4,5,0,3,34.27272727272727
7,4,5,0,4,32.55
7,4,5,0,5,33.81818181818182
7,4,5,0,6,27.0
7,4,5,0,7,50.5
7,4,5,1,2,59.0
7,4,5,1,3,34.294117647058826
7,4,5,1,4,34.4
7,4,5,1,5,27.0
7,4,5,1,6,54.0
7,4,5,2,2,24.666666666666668
7,4,5,2,3,23.0
7,4,5,2,4,20.4
7,4,5,2,5,66.9375
7,4,5,2,6,38.666666666666664
7,4,5,2,7,54.5
7,4,5,3,2,75.0
7,4,5,3,3,45.5
7,4,5,3,4,65.16666666666667
7,4,5,3,5,20.863636363636363
7,4,5,3,7,41.5
7,4,5,4,2,58.0
7,4,5,4,3,19.95
7,4,5,4,4,36.625
7,4,5,4,5,37.166666666666664
7,4,5,4,6,63.0
7,4,5,5,2,26.0
7,4,5,5,3,15.61111111111111
7,4,5,5,4,43.142857142857146
7,4,5,5,5,40.5
7,4,5,5,6,36.0
7,4,5,6,3,26.0
7,4,5,6,4,53.666666666666664
7,4,5,6,5,18.75
7,4,5,6,7,62.0
7,4,5,7,2,22.0
7,4,5,7,4,40.2
7,4,5,7,5,32.92307692307692
7,4,5,8,3,30.0
7,4,5,8,4,23.333333333333332
7,4,5,8,5,36.5
7,4,5,9,3,24.666666666666668
7,4,5,9,5,18.5
7,4,5,9,6,54.0
7,4,6,0,2,51.0
7,4,6,0,3,28.0
7,4,6,0,4,54.72727272727273
7,4,6,0,5,35.888888888888886
7,4,6,0,6,15.0
7,4,6,0,7,22.0
7,4,6,1,3,28.666666666666668
7,4,6,1,4,21.727272727272727
7,4,6,1,5,47.25
7,4,6,1,6,29.5
7,4,6,2,3,47.57142857142857
7,4,6,2,4,25.0
7,4,6,2,5,52.0
7,4,6,2,6,43.5
7,4,6,2,7,41.0
7,4,6,3,2,46.0
7,4,6,3,3,40.666666666666664
7,4,6,3,4,39.375
7,4,6,3,5,47.5
7,4,6,3,6,42.5
7,4,6,4,4,34.625
7,4,6,4,5,26.7
7,4,6,4,6,29.0
7,4,6,5,3,49.5
7,4,6,5,4,51.0
7,4,6,5,5,37.0
7,4,6,5,6,0.0
7,4,6,5,7,33.0
7,4,6,6,3,35.6
7,4,6,6,4,30.0
7,4,6,6,5,39.666666666666664
7,4,6,6,7,45.0
7,4,6,7,3,37.3
7,4,6,7,4,30.375
7,4,6,7,5,26.6
7,4,6,7,6,49.0
7,4,6,8,3,35.666666666666664
7,4,6,8,4,34.6
7,4,6,8,5,26.5
7,4,6,8,6,57.0
7,4,6,9,3,19.0
7,4,6,9,4,28.5
7,4,6,9,5,42.0
7,4,7,0,3,29.2
7,4,7,0,4,10.636363636363637
7,4,7,0,5,46.36363636363637
7,4,7,0,6,24.0
7,4,7,0,7,29.333333333333332
7,4,7,1,3,38.0
7,4,7,1,4,14.0
7,4,7,1,5,34.333333333333336
7,4,7,1,6,55.2
7,4,7,1,7,54.0
7,4,7,2,3,41.5
7,4,7,2,4,24.066666666666666
7,4,7,2,5,53.333333333333336
7,4,7,2,6,44.333333333333336
7,4,7,2,7,21.0
7,4,7,3,3,48.6
7,4,7,3,4,8.285714285714286
7,4,7,3,5,12.0
7,4,7,4,4,41.2
7,4,7,4,5,56.416666666666664
7,4,7,4,6,51.0
7,4,7,5,3,30.333333333333332
7,4,7,5,4,23.055555555555557
7,4,7,5,5,24.666666666666668
7,4,7,5,6,67.4
7,4,7,5,7,25.0
7,4,7,6,3,13.416666666666666
7,4,7,6,4,22.90909090909091
7,4,7,6,5,44.857142857142854
7,4,7,6,6,38.0
7,4,7,6,7,13.0
7,4,7,7,3,40.75
7,4,7,7,4,22.0
7,4,7,7,5,11.0
7,4,7,8,3,35.857142857142854
7,4,7,8,4,38.0
7,4,7,9,4,25.0
7,4,7,9,5,23.5
7,4,8,0,2,43.0
7,4,8,0,3,34.714285714285715
7,4,8,0,4,51.125
7,4,8,0,5,22.285714285714285
7,4,8,0,6,38.0
7,4,8,0,7,14.0
7,4,8,1,2,56.0
7,4,8,1,3,12.0
7,4,8,1,4,31.384615384615383
7,4,8,1,5,16.1
7,4,8,1,6,33.0
7,4,8,2,3,10.833333333333334
7,4,8,2,4,54.42857142857143
7,4,8,2,5,46.5
7,4,8,2,6,0.0
7,4,8,2,7,50.0
7,4,8,3,3,10.666666666666666
7,4,8,3,4,49.0
7,4,8,3,5,16.4
7,4,8,3,6,21.0
7,4,8,4,3,39.8
7,4,8,4,4,8.6
7,4,8,4,5,35.0
7,4,8,4,6,23.5
7,4,8,5,3,34.0
7,4,8,5,4,31.0
7,4,8,5,5,37.5
7,4,8,5,6,49.333333333333336
7,4,8,6,3,18.0
7,4,8,6,4,42.0
7,4,8,6,5,43.25
7,4,8,7,2,39.0
7,4,8,7,3,16.0
7,4,8,7,4,39.0
7,4,8,7,5,33.5
7,4,8,8,3,29.333333333333332
7,4,8,8,4,26.75
7,4,8,8,5,17.0
7,4,8,8,8,21.0
7,4,8,9,4,25.857142857142858
7,4,8,9,5,23.0
7,4,9,0,3,14.333333333333334
7,4,9,0,4,15.357142857142858
7,4,9,0,5,28.75
7,4,9,0,6,29.0
7,4,9,0,7,37.0
7,4,9,0,8,25.5
7,4,9,1,3,17.0
7,4,9,1,4,65.0
7,4,9,1,5,33.0
7,4,9,1,6,9.0
7,4,9,2,4,26.0
7,4,9,2,5,24.666666666666668
7,4,9,2,8,56.0
7,4,9,3,3,0.0
7,4,9,3,4,30.0
7,4,9,3,5,45.333333333333336
7,4,9,3,6,9.0
7,4,9,3,7,21.0
